FORMULARY_ID,FORMULARY_VERSION,CONTRACT_YEAR,RXCUI,NDC,TIER_LEVEL_VALUE,QUANTITY_LIMIT_YN,QUANTITY_LIMIT_AMOUNT,QUANTITY_LIMIT_DAYS,PRIOR_AUTHORIZATION_YN,STEP_THERAPY_YN,SELECTED_DRUG_YN
00026248,13,2026,208185,43598021055,2,N, , ,N,N,N
00026248,13,2026,805464,43598039467,4,Y,240,30,Y,N,N
00026248,13,2026,199592,43598039567,5,Y,120,30,Y,N,N
00026248,13,2026,198038,43598043501,3,N, , ,N,N,N
00026248,13,2026,597747,43598045804,5,Y,120,30,Y,N,N
00026248,13,2026,849398,43598049401,4,Y,150,30,N,N,N
00026248,13,2026,1428947,43598051421,5,Y,21,28,Y,N,N
00026248,13,2026,1242231,43598051663,5,Y,30,30,Y,N,N
00026248,13,2026,757707,43598057630,4,Y,30,30,Y,N,N
00026248,13,2026,198182,43598067201,5,N, , ,Y,N,N
00026248,13,2026,979092,43598072101,3,N, , ,N,N,N
00026248,13,2026,643022,43598073430,4,Y,60,30,Y,N,N
00026248,13,2026,351223,43598084858,4,Y,60,30,Y,N,N
00026248,13,2026,866103,43975034903,4,Y,30,30,Y,N,N
00026248,13,2026,672567,43975035003,4,Y,30,30,Y,N,N
00026248,13,2026,672569,43975035103,4,Y,60,30,Y,N,N
00026248,13,2026,2477272,44087500006,5,Y,60,30,Y,N,N
00026248,13,2026,239189,44567022301,4,N, , ,N,N,N
00026248,13,2026,1659283,44567023525,4,N, , ,N,N,N
00026248,13,2026,1665107,44567024625,4,N, , ,N,N,N
00026248,13,2026,863538,44567031201,4,N, , ,N,N,N
00026248,13,2026,1665507,44567043624,4,N, , ,N,N,N
00026248,13,2026,1665515,44567043724,4,N, , ,N,N,N
00026248,13,2026,1665052,44567070625,4,N, , ,N,N,N
00026248,13,2026,2534244,45629008901,5,Y,21,28,Y,N,N
00026248,13,2026,2534249,45629013401,5,Y,21,28,Y,N,N
00026248,13,2026,240209,45802002146,4,Y,120,30,N,N,N
00026248,13,2026,318202,45802003846,4,N, , ,N,N,N
00026248,13,2026,238600,45802004064,2,N, , ,N,N,N
00026248,13,2026,1085640,45802004935,2,Y,120,30,N,N,N
00026248,13,2026,1085633,45802005435,2,Y,454,30,N,N,N
00026248,13,2026,1085636,45802005535,2,Y,454,30,N,N,N
00026248,13,2026,543546,45802005911,2,N, , ,N,N,N
00026248,13,2026,1085644,45802006335,2,Y,454,30,N,N,N
00026248,13,2026,1014314,45802006436,2,Y,454,30,N,N,N
00026248,13,2026,1085686,45802006535,2,Y,454,30,N,N,N
00026248,13,2026,310169,45802009735,3,N, , ,N,N,N
00026248,13,2026,238151,45802009851,4,N, , ,N,N,N
00026248,13,2026,151030,45802011846,3,Y,120,30,N,N,N
00026248,13,2026,151029,45802011942,3,Y,135,30,N,N,N
00026248,13,2026,977990,45802012932,4,Y,200,28,N,N,N
00026248,13,2026,977978,45802013132,4,Y,200,28,N,N,N
00026248,13,2026,142046,45802013970,4,N, , ,N,N,N
00026248,13,2026,895487,45802022137,3,Y,120,30,N,N,N
00026248,13,2026,895987,45802022211,3,Y,120,30,N,N,N
00026248,13,2026,311753,45802025735,3,Y,135,30,N,N,N
00026248,13,2026,310982,45802036862,3,N, , ,Y,N,N
00026248,13,2026,309290,45802040046,3,N, , ,N,N,N
00026248,13,2026,197362,45802041926,3,N, , ,N,N,N
00026248,13,2026,106336,45802046564,2,N, , ,N,N,N
00026248,13,2026,543460,45802049326,3,N, , ,N,N,N
00026248,13,2026,309333,45802056202,4,N, , ,N,N,N
00026248,13,2026,314227,45802059806,4,Y,12,30,N,N,N
00026248,13,2026,313159,45802061906,4,Y,12,30,N,N,N
00026248,13,2026,314268,45802070694,4,Y,60,30,Y,N,N
00026248,13,2026,198245,45802071708,4,N, , ,N,N,N
00026248,13,2026,1006688,45802089626,4,N, , ,N,N,N
00026248,13,2026,197785,45802093716,2,Y,118,30,N,N,N
00026248,13,2026,197803,45802095243,2,N, , ,N,N,N
00026248,13,2026,755470,45963043864,2,N, , ,N,N,N
00026248,13,2026,544452,45963043965,2,N, , ,N,N,N
00026248,13,2026,866412,45963067711,2,N, , ,N,N,N
00026248,13,2026,1799654,46287000601,4,N, , ,N,N,N
00026248,13,2026,483090,47335018688,4,N, , ,N,N,N
00026248,13,2026,476399,47335018788,4,N, , ,N,N,N
00026248,13,2026,476515,47335018888,4,N, , ,N,N,N
00026248,13,2026,1659927,47335030383,5,Y,30,30,Y,N,N
00026248,13,2026,1098143,47335061481,4,Y,60,30,N,N,N
00026248,13,2026,2200174,47335061630,4,Y,60,30,N,N,N
00026248,13,2026,2200177,47335061730,4,Y,90,30,N,N,N
00026248,13,2026,2200180,47335061830,4,Y,60,30,N,N,N
00026248,13,2026,2200183,47335061930,4,Y,60,30,N,N,N
00026248,13,2026,672571,47335076783,4,Y,30,30,Y,N,N
00026248,13,2026,1010600,47781035503,4,Y,480,30,N,N,N
00026248,13,2026,1307056,47781035603,4,Y,240,30,N,N,N
00026248,13,2026,1010604,47781035703,4,Y,120,30,N,N,N
00026248,13,2026,1307061,47781035803,4,Y,90,30,N,N,N
00026248,13,2026,197623,47781060730,4,N, , ,N,N,N
00026248,13,2026,1190916,49281021558,1,N, , ,Y,N,N
00026248,13,2026,1190919,49281021588,1,N, , ,Y,N,N
00026248,13,2026,830470,49281025251,1,N, , ,Y,N,N
00026248,13,2026,1300310,49281028658,1,N, , ,N,N,N
00026248,13,2026,1300206,49281040010,1,N, , ,N,N,N
00026248,13,2026,1300191,49281040089,1,N, , ,N,N,N
00026248,13,2026,2585717,49281051105,1,N, , ,N,N,N
00026248,13,2026,1300468,49281054503,1,N, , ,N,N,N
00026248,13,2026,2587057,49281056458,1,N, , ,N,N,N
00026248,13,2026,2593121,49281056488,1,N, , ,N,N,N
00026248,13,2026,2360588,49281059005,1,N, , ,N,N,N
00026248,13,2026,807225,49281079020,1,N, , ,N,N,N
00026248,13,2026,1486496,49281079051,1,N, , ,N,N,N
00026248,13,2026,763106,49281086010,1,N, , ,N,N,N
00026248,13,2026,1658241,49281091501,1,N, , ,N,N,N
00026248,13,2026,1292828,49281091568,1,N, , ,N,N,N
00026248,13,2026,1939299,49401008835,5,Y,8,28,Y,N,N
00026248,13,2026,1939348,49401008847,5,Y,8,28,Y,N,N
00026248,13,2026,577315,49483068703,4,N, , ,N,N,N
00026248,13,2026,577324,49483068903,4,N, , ,N,N,N
00026248,13,2026,2003255,49502045093,5,Y,30,30,N,N,N
00026248,13,2026,2198370,49502047626,4,N, , ,N,N,N
00026248,13,2026,865208,49502090030,5,Y,30,30,Y,N,N
00026248,13,2026,865212,49502090130,5,Y,30,30,Y,N,N
00026248,13,2026,865216,49502090230,5,Y,30,30,Y,N,N
00026248,13,2026,1433879,49702022813,5,Y,60,30,N,N,N
00026248,13,2026,1546894,49702023113,5,Y,30,30,N,N,N
00026248,13,2026,1989506,49702024213,5,Y,30,30,N,N,N
00026248,13,2026,2122526,49702024613,5,Y,30,30,N,N,N
00026248,13,2026,2380551,49702025018,5,Y,60,30,N,N,N
00026248,13,2026,2374566,49702025537,5,Y,360,30,N,N,N
00026248,13,2026,2598352,49702025837,4,Y,180,30,N,N,N
00026248,13,2026,1857925,49702026055,5,Y,1840,30,N,N,N
00026248,13,2026,984105,49884000604,5,N, , ,Y,N,N
00026248,13,2026,197839,49884000901,3,N, , ,N,N,N
00026248,13,2026,636671,49884015576,4,N, , ,N,N,N
00026248,13,2026,636676,49884015676,4,N, , ,N,N,N
00026248,13,2026,199369,49884017004,5,N, , ,Y,N,N
00026248,13,2026,645037,49884021255,4,Y,60,30,Y,N,N
00026248,13,2026,1000064,49884022201,4,N, , ,N,N,N
00026248,13,2026,198140,49884023183,4,N, , ,N,N,N
00026248,13,2026,197987,49884025601,2,N, , ,N,N,N
00026248,13,2026,197986,49884025701,2,N, , ,N,N,N
00026248,13,2026,349194,49884030602,4,Y,90,30,N,N,N
00026248,13,2026,349195,49884030702,4,Y,90,30,N,N,N
00026248,13,2026,349198,49884030802,4,Y,90,30,N,N,N
00026248,13,2026,349196,49884030902,4,Y,90,30,N,N,N
00026248,13,2026,349197,49884031002,4,Y,300,30,N,N,N
00026248,13,2026,312439,49884034701,4,N, , ,Y,N,N
00026248,13,2026,198103,49884034801,4,N, , ,Y,N,N
00026248,13,2026,848943,49884046565,4,N, , ,N,N,N
00026248,13,2026,1486687,49884072008,5,N, , ,Y,N,N
00026248,13,2026,197797,49884072401,2,N, , ,N,N,N
00026248,13,2026,1653217,49884087372,5,N, , ,Y,N,N
00026248,13,2026,749289,49884094499,4,N, , ,N,N,N
00026248,13,2026,1111018,49884094872,5,N, , ,Y,N,N
00026248,13,2026,1430383,50102010003,3,N, , ,N,N,N
00026248,13,2026,1440185,50102022023,4,N, , ,N,N,N
00026248,13,2026,2107008,50102022423,4,N, , ,N,N,N
00026248,13,2026,1550536,50102022823,4,N, , ,N,N,N
00026248,13,2026,2104192,50102023113,4,N, , ,N,N,N
00026248,13,2026,1994764,50102023313,4,N, , ,N,N,N
00026248,13,2026,1994758,50102023513,4,N, , ,N,N,N
00026248,13,2026,2106997,50102024023,4,N, , ,N,N,N
00026248,13,2026,1660690,50102025423,4,N, , ,N,N,N
00026248,13,2026,2397128,50102030013,3,N, , ,N,N,N
00026248,13,2026,314106,50111033301,2,N, , ,N,N,N
00026248,13,2026,311681,50111033402,2,N, , ,N,N,N
00026248,13,2026,856364,50111045001,2,N, , ,N,N,N
00026248,13,2026,856377,50111056001,2,N, , ,N,N,N
00026248,13,2026,310384,50111064701,1,Y,90,30,N,N,N
00026248,13,2026,308460,50111078710,2,N, , ,N,N,N
00026248,13,2026,248656,50111078810,2,N, , ,N,N,N
00026248,13,2026,204844,50111078910,2,N, , ,N,N,N
00026248,13,2026,198369,50111091601,2,N, , ,N,N,N
00026248,13,2026,198370,50111091801,2,N, , ,N,N,N
00026248,13,2026,199903,50228014605,1,N, , ,N,N,N
00026248,13,2026,993536,50228017601,3,Y,60,30,N,N,N
00026248,13,2026,311893,50228046605,2,Y,60,30,N,N,N
00026248,13,2026,1657212,50242004062,5,N, , ,Y,N,N
00026248,13,2026,2695437,50242007908,5,Y,30,30,Y,N,N
00026248,13,2026,2695433,50242008408,5,Y,60,30,Y,N,N
00026248,13,2026,1147228,50242009002,5,Y,240,30,Y,N,N
00026248,13,2026,2197873,50242009130,5,Y,150,30,Y,N,N
00026248,13,2026,2197877,50242009490,5,Y,90,30,Y,N,N
00026248,13,2026,205532,50242010040,5,N, , ,Y,N,N
00026248,13,2026,1727485,50242013001,5,Y,240,30,Y,N,N
00026248,13,2026,1441530,50242013801,5,Y,3.6,28,Y,N,N
00026248,13,2026,1242998,50242014001,5,Y,30,30,Y,N,N
00026248,13,2026,2106075,50242014301,5,Y,3.6,28,Y,N,N
00026248,13,2026,2058950,50242021401,5,N, , ,Y,N,N
00026248,13,2026,2673763,50242021455,5,N, , ,Y,N,N
00026248,13,2026,2058946,50242021501,5,N, , ,Y,N,N
00026248,13,2026,2673761,50242021555,5,N, , ,Y,N,N
00026248,13,2026,2663918,50242022701,5,N, , ,Y,N,N
00026248,13,2026,2663923,50242022755,5,N, , ,Y,N,N
00026248,13,2026,2668599,50242062342,5,Y,336,28,Y,N,N
00026248,13,2026,1722376,50242071701,5,Y,63,28,Y,N,N
00026248,13,2026,2100010,50242086001,4,Y,4,365,N,N,N
00026248,13,2026,2536742,50242087701,4,Y,2,365,N,N,N
00026248,13,2026,1312408,50419017103,5,Y,84,28,Y,N,N
00026248,13,2026,1439894,50419025001,5,Y,90,30,Y,N,N
00026248,13,2026,1439896,50419025101,5,Y,90,30,Y,N,N
00026248,13,2026,1439899,50419025201,5,Y,90,30,Y,N,N
00026248,13,2026,1439901,50419025301,5,Y,90,30,Y,N,N
00026248,13,2026,1439903,50419025401,5,Y,90,30,Y,N,N
00026248,13,2026,2105657,50419039001,5,Y,180,30,Y,N,N
00026248,13,2026,2105645,50419039101,5,Y,60,30,Y,N,N
00026248,13,2026,2105653,50419039201,5,Y,300,30,Y,N,N
00026248,13,2026,2180336,50419039501,5,Y,120,30,Y,N,N
00026248,13,2026,2728198,50419039701,5,Y,120,30,Y,N,N
00026248,13,2026,1366339,50419042201,4,N, , ,N,N,N
00026248,13,2026,207059,50419052435,5,Y,15,30,Y,N,N
00026248,13,2026,2562822,50419054001,3,Y,30,30,Y,N,N
00026248,13,2026,2562826,50419054101,3,Y,30,30,Y,N,N
00026248,13,2026,2720071,50419054201,3,Y,30,30,Y,N,N
00026248,13,2026,2397991,50419075001,4,N, , ,N,N,N
00026248,13,2026,2397994,50419075101,4,N, , ,N,N,N
00026248,13,2026,858074,50458056001,4,Y,0.25,28,N,N,N
00026248,13,2026,858051,50458056101,5,Y,0.5,28,N,N,N
00026248,13,2026,858057,50458056201,5,Y,0.75,28,N,N,N
00026248,13,2026,858055,50458056301,5,Y,1,28,N,N,N
00026248,13,2026,858053,50458056401,5,Y,1.5,28,N,N,N
00026248,13,2026,2059017,50458057760,3,Y,60,30,N,N,Y
00026248,13,2026,1232084,50458057830,3,Y,60,30,N,N,Y
00026248,13,2026,1232088,50458057930,3,Y,30,30,N,N,Y
00026248,13,2026,1114202,50458058030,3,Y,30,30,N,N,Y
00026248,13,2026,1549683,50458058451,3,Y,51,30,N,N,Y
00026248,13,2026,1650968,50458060601,5,Y,0.88,84,N,N,N
00026248,13,2026,1650972,50458060701,5,Y,1.32,84,N,N,N
00026248,13,2026,1650974,50458060801,5,Y,1.75,84,N,N,N
00026248,13,2026,1650976,50458060901,5,Y,2.63,84,N,N,N
00026248,13,2026,2570419,50458061101,5,Y,3.5,180,N,N,N
00026248,13,2026,2570421,50458061201,5,Y,5,180,N,N,N
00026248,13,2026,1739766,50474037066,5,Y,60,30,N,N,N
00026248,13,2026,1739774,50474047066,5,Y,60,30,N,N,N
00026248,13,2026,2173500,50474050015,4,Y,10,30,N,N,N
00026248,13,2026,1739778,50474057066,5,Y,60,30,N,N,N
00026248,13,2026,1739782,50474067066,5,Y,60,30,N,N,N
00026248,13,2026,1739770,50474077066,5,Y,60,30,N,N,N
00026248,13,2026,1739788,50474087015,5,Y,600,30,N,N,N
00026248,13,2026,1149617,50484001030,4,Y,180,30,N,N,N
00026248,13,2026,2464832,50632000102,1,N, , ,Y,N,N
00026248,13,2026,830463,50632001001,1,N, , ,Y,N,N
00026248,13,2026,1812951,50632001502,1,N, , ,N,N,N
00026248,13,2026,762602,50632001602,1,N, , ,N,N,N
00026248,13,2026,2707132,50632001802,1,N, , ,N,N,N
00026248,13,2026,1099288,50742011201,4,N, , ,N,N,N
00026248,13,2026,1099300,50742011301,4,N, , ,N,N,N
00026248,13,2026,1099304,50742011401,4,N, , ,N,N,N
00026248,13,2026,1099316,50742011501,4,N, , ,N,N,N
00026248,13,2026,1099292,50742011601,4,N, , ,N,N,N
00026248,13,2026,1099296,50742011750,4,N, , ,N,N,N
00026248,13,2026,353538,50742017601,2,N, , ,N,N,N
00026248,13,2026,562524,50742023301,4,N, , ,N,N,N
00026248,13,2026,997010,50742023830,4,N, , ,Y,N,N
00026248,13,2026,830861,50742024890,3,N, , ,N,N,N
00026248,13,2026,830845,50742024990,3,N, , ,N,N,N
00026248,13,2026,830837,50742025090,3,N, , ,N,N,N
00026248,13,2026,830801,50742025190,3,N, , ,N,N,N
00026248,13,2026,1812011,50742026001,3,N, , ,N,N,N
00026248,13,2026,1812013,50742026101,3,N, , ,N,N,N
00026248,13,2026,1812015,50742026201,3,N, , ,N,N,N
00026248,13,2026,198153,50742026301,3,N, , ,N,N,N
00026248,13,2026,142113,50742035401,5,N, , ,N,N,N
00026248,13,2026,1649485,50742036260,4,Y,60,30,Y,N,N
00026248,13,2026,1649493,50742036360,4,Y,60,30,Y,N,N
00026248,13,2026,349472,50742036630,5,Y,30,30,Y,N,N
00026248,13,2026,866427,50742061510,2,N, , ,N,N,N
00026248,13,2026,866436,50742061610,2,N, , ,N,N,N
00026248,13,2026,198034,50742062001,3,N, , ,N,N,N
00026248,13,2026,198035,50742062101,3,N, , ,N,N,N
00026248,13,2026,198036,50742062201,3,N, , ,N,N,N
00026248,13,2026,199147,50742062360,3,Y,60,30,N,N,N
00026248,13,2026,1193341,50881000560,5,Y,60,30,Y,N,N
00026248,13,2026,1193337,50881001060,5,Y,60,30,Y,N,N
00026248,13,2026,1193345,50881001560,5,Y,60,30,Y,N,N
00026248,13,2026,1193349,50881002060,5,Y,60,30,Y,N,N
00026248,13,2026,1193353,50881002560,5,Y,60,30,Y,N,N
00026248,13,2026,2359344,50881002601,5,Y,14,21,Y,N,N
00026248,13,2026,2359348,50881002701,5,Y,14,21,Y,N,N
00026248,13,2026,2359340,50881002801,5,Y,14,21,Y,N,N
00026248,13,2026,2361300,51144000160,5,Y,300,30,Y,N,N
00026248,13,2026,2361296,51144000212,5,Y,120,30,Y,N,N
00026248,13,2026,2557216,51167010602,5,Y,90,30,Y,N,N
00026248,13,2026,2611460,51167012201,5,Y,60,30,Y,N,N
00026248,13,2026,1243052,51167020001,5,Y,60,30,Y,N,N
00026248,13,2026,1606866,51167030001,5,Y,60,30,Y,N,N
00026248,13,2026,2257013,51167033101,5,Y,90,30,Y,N,N
00026248,13,2026,1606870,51167040001,5,Y,60,30,Y,N,N
00026248,13,2026,2635022,51167044501,5,Y,60,30,Y,N,N
00026248,13,2026,2635026,51167044601,5,Y,60,30,Y,N,N
00026248,13,2026,2053519,51167050002,5,Y,60,30,Y,N,N
00026248,13,2026,2166401,51167060001,5,Y,60,30,Y,N,N
00026248,13,2026,1812470,51167070002,5,Y,120,30,Y,N,N
00026248,13,2026,2636789,51167077001,5,Y,60,30,Y,N,N
00026248,13,2026,2636793,51167078501,5,Y,60,30,Y,N,N
00026248,13,2026,1655934,51167080901,5,Y,120,30,Y,N,N
00026248,13,2026,2053512,51167090001,5,Y,60,30,Y,N,N
00026248,13,2026,1358770,51285012570,4,N, , ,N,N,N
00026248,13,2026,1359031,51285012797,4,N, , ,N,N,N
00026248,13,2026,1359026,51285012870,4,N, , ,N,N,N
00026248,13,2026,1358781,51285013197,4,N, , ,N,N,N
00026248,13,2026,1085728,51672126705,4,N, , ,N,N,N
00026248,13,2026,238920,51672127406,4,Y,135,30,N,N,N
00026248,13,2026,309367,51672127502,3,N, , ,N,N,N
00026248,13,2026,310362,51672127901,4,Y,120,30,N,N,N
00026248,13,2026,313227,51672130200,3,N, , ,N,N,N
00026248,13,2026,313226,51672130406,3,N, , ,N,N,N
00026248,13,2026,848208,51672130903,4,Y,200,28,N,N,N
00026248,13,2026,848176,51672131003,3,Y,200,28,N,N,N
00026248,13,2026,309289,51672131802,3,N, , ,N,N,N
00026248,13,2026,848178,51672134004,4,Y,210,30,N,N,N
00026248,13,2026,857700,51672135802,3,N, , ,Y,N,N
00026248,13,2026,313200,51672137302,4,Y,60,30,Y,N,N
00026248,13,2026,103456,51672138603,4,Y,120,30,N,N,N
00026248,13,2026,106302,51672140709,4,Y,45,30,Y,N,N
00026248,13,2026,313786,51672300701,4,N, , ,N,N,N
00026248,13,2026,198045,51672400101,3,N, , ,N,N,N
00026248,13,2026,317136,51672400201,3,N, , ,N,N,N
00026248,13,2026,198047,51672400401,3,N, , ,N,N,N
00026248,13,2026,308979,51672400501,3,N, , ,N,N,N
00026248,13,2026,197686,51672401801,3,Y,60,30,N,N,N
00026248,13,2026,858813,51672403803,2,N, , ,N,N,N
00026248,13,2026,858810,51672404003,2,N, , ,N,N,N
00026248,13,2026,308973,51672404101,3,N, , ,N,N,N
00026248,13,2026,197465,51672404201,4,Y,120,30,Y,N,N
00026248,13,2026,197464,51672404401,4,Y,180,30,Y,N,N
00026248,13,2026,858824,51672404501,2,N, , ,N,N,N
00026248,13,2026,858828,51672404601,2,N, , ,N,N,N
00026248,13,2026,310379,51672406201,4,Y,10,30,N,N,N
00026248,13,2026,310380,51672406301,4,Y,10,30,N,N,N
00026248,13,2026,1313112,51672406902,3,N, , ,N,N,N
00026248,13,2026,855671,51672411103,3,N, , ,N,N,N
00026248,13,2026,311679,51672411606,3,N, , ,N,N,N
00026248,13,2026,105583,51672411806,4,Y,40,30,N,N,N
00026248,13,2026,199378,51672412301,4,N, , ,N,N,N
00026248,13,2026,402505,51672412401,4,N, , ,N,N,N
00026248,13,2026,402506,51672412501,4,N, , ,N,N,N
00026248,13,2026,1313885,51672414601,3,N, , ,N,N,N
00026248,13,2026,1001689,51672417005,4,N, , ,N,N,N
00026248,13,2026,310285,51672417201,4,N, , ,N,N,N
00026248,13,2026,577237,51672421503,4,N, , ,N,N,N
00026248,13,2026,204119,51672529404,4,N, , ,N,N,N
00026248,13,2026,2706645,51759027417,5,Y,3,28,Y,N,N
00026248,13,2026,2688823,51759038622,5,Y,2,28,Y,N,N
00026248,13,2026,2677787,51759040202,5,Y,4,28,Y,N,N
00026248,13,2026,2688827,51759041222,5,Y,4,28,Y,N,N
00026248,13,2026,2705393,51759070932,4,Y,1.5,84,Y,N,N
00026248,13,2026,2705400,51759071032,5,Y,3,84,Y,N,N
00026248,13,2026,751884,51862002801,4,N, , ,N,N,N
00026248,13,2026,750244,51862056406,4,N, , ,N,N,N
00026248,13,2026,644304,51862068201,4,N, , ,N,N,N
00026248,13,2026,748962,51862088403,3,N, , ,N,N,N
00026248,13,2026,831533,51862088603,3,N, , ,N,N,N
00026248,13,2026,810000,51991034806,4,N, , ,N,N,N
00026248,13,2026,809987,51991034906,4,N, , ,N,N,N
00026248,13,2026,859981,51991035860,4,Y,60,30,Y,N,N
00026248,13,2026,859975,51991036060,4,Y,60,30,Y,N,N
00026248,13,2026,1359127,51991047428,4,N, , ,N,N,N
00026248,13,2026,200064,51991075933,2,N, , ,N,N,N
00026248,13,2026,313498,51991094401,4,N, , ,N,N,N
00026248,13,2026,313499,51991094501,4,N, , ,N,N,N
00026248,13,2026,313496,51991094601,4,N, , ,N,N,N
00026248,13,2026,1111110,52015008001,5,Y,20,10,N,N,N
00026248,13,2026,2279847,52015070022,5,Y,136,10,N,N,N
00026248,13,2026,2465556,52268020101,4,N, , ,N,N,N
00026248,13,2026,2605950,52427063230,4,Y,60,30,N,N,N
00026248,13,2026,310155,52536018003,4,N, , ,N,N,N
00026248,13,2026,315090,52536018303,4,N, , ,N,N,N
00026248,13,2026,310157,52536018603,4,N, , ,N,N,N
00026248,13,2026,897624,52536088401,3,N, , ,N,N,N
00026248,13,2026,1921598,52652200106,4,N, , ,Y,N,N
00026248,13,2026,2606788,52652800101,4,N, , ,N,N,N
00026248,13,2026,328176,52817011710,4,N, , ,N,N,N
00026248,13,2026,828320,52817033010,3,N, , ,N,N,N
00026248,13,2026,828348,52817033200,3,N, , ,N,N,N
00026248,13,2026,197445,52817039210,2,N, , ,N,N,N
00026248,13,2026,1369831,52817060138,5,Y,540,30,Y,N,N
00026248,13,2026,197305,52817081615,3,N, , ,N,N,N
00026248,13,2026,1304985,52937000120,3,Y,120,30,N,N,N
00026248,13,2026,1811182,52937000340,3,Y,240,30,N,N,N
00026248,13,2026,1649405,53489011802,3,N, , ,N,N,N
00026248,13,2026,198224,53489014401,3,N, , ,N,N,N
00026248,13,2026,283535,53489064701,3,N, , ,N,N,N
00026248,13,2026,403975,53746024830,4,Y,60,30,Y,N,N
00026248,13,2026,259306,53746024930,4,Y,60,30,Y,N,N
00026248,13,2026,313096,53746051105,2,N, , ,N,N,N
00026248,13,2026,198223,53746051401,2,N, , ,N,N,N
00026248,13,2026,198222,53746051501,2,N, , ,N,N,N
00026248,13,2026,198150,53746054401,2,N, , ,N,N,N
00026248,13,2026,96304,53746054501,2,N, , ,N,N,N
00026248,13,2026,836395,53746061701,4,Y,240,30,N,N,N
00026248,13,2026,998689,53746066901,2,N, , ,N,N,N
00026248,13,2026,998685,53746067001,2,N, , ,N,N,N
00026248,13,2026,1313785,54482002002,5,Y,60,28,Y,N,N
00026248,13,2026,207588,54482005401,5,N, , ,Y,N,N
00026248,13,2026,213510,54766009306,3,N, , ,N,N,N
00026248,13,2026,863599,54838051080,3,Y,600,30,N,N,N
00026248,13,2026,1000054,54838051240,4,N, , ,N,N,N
00026248,13,2026,485496,54838057059,4,Y,750,30,Y,N,N
00026248,13,2026,311787,55111011230,4,N, , ,N,N,N
00026248,13,2026,1605088,55111011381,4,N, , ,Y,N,N
00026248,13,2026,1373333,55111013581,4,N, , ,Y,N,N
00026248,13,2026,1373335,55111013681,4,N, , ,Y,N,N
00026248,13,2026,1373337,55111013781,4,N, , ,Y,N,N
00026248,13,2026,198051,55111015810,2,Y,60,30,N,N,N
00026248,13,2026,200034,55111016330,3,Y,45,30,Y,N,N
00026248,13,2026,312077,55111016730,3,Y,30,30,Y,N,N
00026248,13,2026,313412,55111017915,2,N, , ,N,N,N
00026248,13,2026,313413,55111018015,2,N, , ,N,N,N
00026248,13,2026,904458,55111022990,1,Y,45,30,N,N,N
00026248,13,2026,904467,55111023090,1,Y,45,30,N,N,N
00026248,13,2026,314286,55111025660,4,Y,90,30,N,N,N
00026248,13,2026,313776,55111025760,4,Y,90,30,N,N,N
00026248,13,2026,313777,55111025860,4,Y,60,30,N,N,N
00026248,13,2026,313778,55111025960,4,Y,60,30,N,N,N
00026248,13,2026,199245,55111032001,1,Y,240,30,N,N,N
00026248,13,2026,199246,55111032101,1,Y,120,30,N,N,N
00026248,13,2026,866419,55111046901,2,N, , ,N,N,N
00026248,13,2026,904932,55111057503,2,Y,1,28,N,N,N
00026248,13,2026,313758,55111062560,4,N, , ,N,N,N
00026248,13,2026,199655,55111062660,4,N, , ,N,N,N
00026248,13,2026,349208,55111065301,4,N, , ,Y,N,N
00026248,13,2026,360110,55111065401,4,N, , ,Y,N,N
00026248,13,2026,577317,55111066430,4,N, , ,N,N,N
00026248,13,2026,206913,55111068305,2,Y,150,30,N,N,N
00026248,13,2026,206917,55111068405,2,Y,120,30,N,N,N
00026248,13,2026,1657151,55111069312,4,Y,6,30,N,N,N
00026248,13,2026,1721475,55150011310,4,N, , ,N,N,N
00026248,13,2026,1721458,55150012215,4,N, , ,N,N,N
00026248,13,2026,1734932,55150015410,4,N, , ,Y,N,N
00026248,13,2026,313165,55150017301,4,Y,5,30,N,N,N
00026248,13,2026,1722934,55150020720,3,N, , ,N,N,N
00026248,13,2026,1722939,55150020830,4,N, , ,N,N,N
00026248,13,2026,581531,55150022810,4,N, , ,N,N,N
00026248,13,2026,1000126,55150032901,3,N, , ,N,N,N
00026248,13,2026,967385,55150036501,5,N, , ,Y,N,N
00026248,13,2026,1364114,55292013160,5,N, , ,Y,N,N
00026248,13,2026,1364118,55292013260,5,N, , ,Y,N,N
00026248,13,2026,1364122,55292013360,5,N, , ,Y,N,N
00026248,13,2026,207949,55292020111,4,N, , ,N,N,N
00026248,13,2026,1492746,55513013760,5,Y,60,30,Y,N,N
00026248,13,2026,1605455,55513036955,5,Y,55,180,Y,N,N
00026248,13,2026,2550725,55513048824,5,Y,240,30,Y,N,N
00026248,13,2026,1492742,55513049760,5,Y,60,30,Y,N,N
00026248,13,2026,2628242,55513050450,5,Y,90,30,Y,N,N
00026248,13,2026,2682430,55513050855,5,Y,55,180,Y,N,N
00026248,13,2026,2687207,55513051260,5,Y,120,30,Y,N,N
00026248,13,2026,2724367,55513051641,5,Y,41,180,Y,N,N
00026248,13,2026,2723452,55513051930,5,Y,30,30,Y,N,N
00026248,13,2026,858125,55566830301,4,N, , ,Y,N,N
00026248,13,2026,858127,55566840301,5,N, , ,Y,N,N
00026248,13,2026,1865962,55724021121,4,N, , ,Y,N,N
00026248,13,2026,197701,57237000330,2,N, , ,N,N,N
00026248,13,2026,197699,57237000511,2,N, , ,N,N,N
